Id;Name;Type;Description;Place;Lat;Long;Link;Date;From;To
1982;Evento 1982;Feria;Detalles e información relevante de Evento 1982;Lugar de Evento 1982;-12.0746546420892;-77.0413860228321;event;2020-12-24;17;17
1983;Evento 1983;Nocturna;Detalles e información relevante de Evento 1983;Lugar de Evento 1983;-12.070867647343;-77.0196223368197;event;2020-07-05;18;21
1984;Evento 1984;Concierto;Detalles e información relevante de Evento 1984;Lugar de Evento 1984;-12.0846527591164;-77.0231500960905;event;2020-04-28;19;22
1985;Evento 1985;Concierto;Detalles e información relevante de Evento 1985;Lugar de Evento 1985;-12.1090293854245;-77.0132365220281;event;2020-07-26;11;12
1986;Evento 1986;Nocturna;Detalles e información relevante de Evento 1986;Lugar de Evento 1986;-12.1131892921241;-77.0257903150461;event;2020-01-24;13;18
1987;Evento 1987;Nocturna;Detalles e información relevante de Evento 1987;Lugar de Evento 1987;-12.078121284559;-76.9672418709952;event;2020-06-26;5;5
1988;Evento 1988;Nocturna;Detalles e información relevante de Evento 1988;Lugar de Evento 1988;-12.0843256913906;-76.9794770084993;event;2020-09-11;16;21
1989;Evento 1989;Nocturna;Detalles e información relevante de Evento 1989;Lugar de Evento 1989;-12.072875876446;-77.0390415265499;event;2020-07-03;6;11
1990;Evento 1990;Nocturna;Detalles e información relevante de Evento 1990;Lugar de Evento 1990;-12.095892899166;-77.0042864438011;event;2020-06-12;16;16
1991;Evento 1991;Concierto;Detalles e información relevante de Evento 1991;Lugar de Evento 1991;-12.0974838405197;-76.9872501274729;event;2020-05-13;10;11
1992;Evento 1992;Feria;Detalles e información relevante de Evento 1992;Lugar de Evento 1992;-12.1049058421464;-77.034355527973;event;2020-03-26;19;22
1993;Evento 1993;Nocturna;Detalles e información relevante de Evento 1993;Lugar de Evento 1993;-12.095942159886;-77.0438358166145;event;2020-10-01;12;20
1994;Evento 1994;Feria;Detalles e información relevante de Evento 1994;Lugar de Evento 1994;-12.1070141536231;-77.0346713500338;event;2020-01-09;23;23
1995;Evento 1995;Nocturna;Detalles e información relevante de Evento 1995;Lugar de Evento 1995;-12.0673179270675;-77.0403496321368;event;2020-07-21;8;12
1996;Evento 1996;Feria;Detalles e información relevante de Evento 1996;Lugar de Evento 1996;-12.07518198547;-77.0028494422407;event;2020-10-11;9;11
1997;Evento 1997;Feria;Detalles e información relevante de Evento 1997;Lugar de Evento 1997;-12.0814837187121;-77.0308914006916;event;2020-06-11;11;19
1998;Evento 1998;Concierto;Detalles e información relevante de Evento 1998;Lugar de Evento 1998;-12.074812618713;-77.0225823019924;event;2020-01-27;1;15
1999;Evento 1999;Concierto;Detalles e información relevante de Evento 1999;Lugar de Evento 1999;-12.0829636321912;-77.0358527311903;event;2020-01-24;21;22
2000;Evento 2000;Feria;Detalles e información relevante de Evento 2000;Lugar de Evento 2000;-12.1080962124271;-76.9955206383756;event;2020-02-07;9;22
2001;Evento 2001;Feria;Detalles e información relevante de Evento 2001;Lugar de Evento 2001;-12.0816075044364;-77.0436020690272;event;2020-09-17;14;19
2002;Evento 2002;Nocturna;Detalles e información relevante de Evento 2002;Lugar de Evento 2002;-12.1074494101727;-76.9940209902159;event;2020-03-16;1;1
2003;Evento 2003;Concierto;Detalles e información relevante de Evento 2003;Lugar de Evento 2003;-12.0844815270739;-77.0035356839163;event;2020-08-11;6;16
2004;Evento 2004;Feria;Detalles e información relevante de Evento 2004;Lugar de Evento 2004;-12.1056017908427;-77.0438857279964;event;2020-05-25;6;6
2005;Evento 2005;Nocturna;Detalles e información relevante de Evento 2005;Lugar de Evento 2005;-12.103822203889;-77.0037000633702;event;2020-10-17;3;7
2006;Evento 2006;Feria;Detalles e información relevante de Evento 2006;Lugar de Evento 2006;-12.0768579694666;-77.0456392670313;event;2020-05-21;16;18
2007;Evento 2007;Nocturna;Detalles e información relevante de Evento 2007;Lugar de Evento 2007;-12.1081264154565;-77.0040871814337;event;2020-10-26;1;8
2008;Evento 2008;Concierto;Detalles e información relevante de Evento 2008;Lugar de Evento 2008;-12.0665200505161;-76.9712850360712;event;2020-11-05;16;17
2009;Evento 2009;Concierto;Detalles e información relevante de Evento 2009;Lugar de Evento 2009;-12.0818754324388;-76.9743431420284;event;2020-01-06;12;22
2010;Evento 2010;Feria;Detalles e información relevante de Evento 2010;Lugar de Evento 2010;-12.1066750675214;-76.9671991473414;event;2020-04-18;19;21
2011;Evento 2011;Concierto;Detalles e información relevante de Evento 2011;Lugar de Evento 2011;-12.1146707614423;-76.992843640999;event;2020-09-14;19;20
2012;Evento 2012;Concierto;Detalles e información relevante de Evento 2012;Lugar de Evento 2012;-12.1155026353857;-77.0019694832582;event;2020-01-24;0;2
2013;Evento 2013;Concierto;Detalles e información relevante de Evento 2013;Lugar de Evento 2013;-12.0723220212551;-76.9885409079792;event;2020-10-19;17;19
2014;Evento 2014;Concierto;Detalles e información relevante de Evento 2014;Lugar de Evento 2014;-12.091167494484;-76.9930391352467;event;2020-08-10;4;5
2015;Evento 2015;Concierto;Detalles e información relevante de Evento 2015;Lugar de Evento 2015;-12.1157696542824;-77.0476420739999;event;2020-04-01;21;21
2016;Evento 2016;Nocturna;Detalles e información relevante de Evento 2016;Lugar de Evento 2016;-12.0949886355282;-76.9986105213493;event;2020-10-06;1;17
2017;Evento 2017;Nocturna;Detalles e información relevante de Evento 2017;Lugar de Evento 2017;-12.0790026204579;-77.0163958272619;event;2020-01-08;21;23
2018;Evento 2018;Feria;Detalles e información relevante de Evento 2018;Lugar de Evento 2018;-12.1136608480407;-76.9835512474258;event;2020-04-18;23;23
2019;Evento 2019;Concierto;Detalles e información relevante de Evento 2019;Lugar de Evento 2019;-12.0831281946221;-77.0307728538116;event;2020-07-21;21;23
2020;Evento 2020;Feria;Detalles e información relevante de Evento 2020;Lugar de Evento 2020;-12.0990066488264;-77.0240926737443;event;2020-10-21;21;21
2021;Evento 2021;Feria;Detalles e información relevante de Evento 2021;Lugar de Evento 2021;-12.1154582099255;-76.9984321179902;event;2020-04-27;10;18
2022;Evento 2022;Concierto;Detalles e información relevante de Evento 2022;Lugar de Evento 2022;-12.0706407820722;-76.971740939481;event;2020-06-06;13;23
2023;Evento 2023;Nocturna;Detalles e información relevante de Evento 2023;Lugar de Evento 2023;-12.1134267275074;-76.9718858282618;event;2020-02-03;7;13
2024;Evento 2024;Concierto;Detalles e información relevante de Evento 2024;Lugar de Evento 2024;-12.1112523481246;-76.9679788727597;event;2020-03-05;12;15
2025;Evento 2025;Feria;Detalles e información relevante de Evento 2025;Lugar de Evento 2025;-12.0968079734222;-77.0426049086065;event;2020-09-21;13;20
2026;Evento 2026;Nocturna;Detalles e información relevante de Evento 2026;Lugar de Evento 2026;-12.0723467980487;-77.0308012069072;event;2020-06-07;9;20
2027;Evento 2027;Concierto;Detalles e información relevante de Evento 2027;Lugar de Evento 2027;-12.0899396019068;-77.0152168241756;event;2020-11-24;0;23
2028;Evento 2028;Nocturna;Detalles e información relevante de Evento 2028;Lugar de Evento 2028;-12.0731440846876;-77.0199596147534;event;2020-01-16;1;18
2029;Evento 2029;Concierto;Detalles e información relevante de Evento 2029;Lugar de Evento 2029;-12.0763398817906;-77.0165526108198;event;2020-12-31;3;20
2030;Evento 2030;Concierto;Detalles e información relevante de Evento 2030;Lugar de Evento 2030;-12.0839852158931;-76.9767051098821;event;2020-09-04;15;20
2031;Evento 2031;Concierto;Detalles e información relevante de Evento 2031;Lugar de Evento 2031;-12.0909322923439;-76.9693170412989;event;2020-12-06;16;20
2032;Evento 2032;Concierto;Detalles e información relevante de Evento 2032;Lugar de Evento 2032;-12.0801208466946;-77.0300631282168;event;2020-01-15;23;23
2033;Evento 2033;Feria;Detalles e información relevante de Evento 2033;Lugar de Evento 2033;-12.1118436675417;-76.9670958451313;event;2020-06-15;10;18
2034;Evento 2034;Feria;Detalles e información relevante de Evento 2034;Lugar de Evento 2034;-12.0838242253622;-77.0468789630864;event;2020-05-14;6;6
2035;Evento 2035;Nocturna;Detalles e información relevante de Evento 2035;Lugar de Evento 2035;-12.0964518543589;-76.98771890519;event;2020-05-08;21;23
2036;Evento 2036;Concierto;Detalles e información relevante de Evento 2036;Lugar de Evento 2036;-12.1138852021251;-76.9986403750634;event;2020-06-13;22;23
2037;Evento 2037;Feria;Detalles e información relevante de Evento 2037;Lugar de Evento 2037;-12.0685720067098;-76.9969947359208;event;2020-07-22;2;7
2038;Evento 2038;Concierto;Detalles e información relevante de Evento 2038;Lugar de Evento 2038;-12.099112973242;-77.004024646505;event;2020-03-09;20;23
2039;Evento 2039;Nocturna;Detalles e información relevante de Evento 2039;Lugar de Evento 2039;-12.0730438554376;-77.0189017566917;event;2020-12-26;12;14
2040;Evento 2040;Feria;Detalles e información relevante de Evento 2040;Lugar de Evento 2040;-12.1092456284927;-76.9689391430229;event;2020-01-05;15;20
2041;Evento 2041;Concierto;Detalles e información relevante de Evento 2041;Lugar de Evento 2041;-12.0709963593956;-76.99517378776;event;2020-11-07;9;10
2042;Evento 2042;Feria;Detalles e información relevante de Evento 2042;Lugar de Evento 2042;-12.1159195377623;-76.9732319341126;event;2020-01-08;14;14
2043;Evento 2043;Nocturna;Detalles e información relevante de Evento 2043;Lugar de Evento 2043;-12.0748212347702;-77.0345434551671;event;2020-03-17;19;21
2044;Evento 2044;Concierto;Detalles e información relevante de Evento 2044;Lugar de Evento 2044;-12.1013385856505;-76.9815091992986;event;2020-10-19;10;17
2045;Evento 2045;Nocturna;Detalles e información relevante de Evento 2045;Lugar de Evento 2045;-12.0846829458376;-77.0291265177858;event;2020-07-23;18;18
2046;Evento 2046;Concierto;Detalles e información relevante de Evento 2046;Lugar de Evento 2046;-12.0707117543184;-77.0131968568288;event;2020-11-06;9;11
2047;Evento 2047;Concierto;Detalles e información relevante de Evento 2047;Lugar de Evento 2047;-12.0929892908763;-76.9891906956958;event;2020-01-22;3;19
2048;Evento 2048;Nocturna;Detalles e información relevante de Evento 2048;Lugar de Evento 2048;-12.107774637375;-77.0107768008437;event;2020-04-20;6;6
2049;Evento 2049;Concierto;Detalles e información relevante de Evento 2049;Lugar de Evento 2049;-12.0981848169234;-77.0234979822024;event;2020-03-26;11;20
2050;Evento 2050;Nocturna;Detalles e información relevante de Evento 2050;Lugar de Evento 2050;-12.0989644916704;-76.9819604700008;event;2020-02-08;19;23
2051;Evento 2051;Nocturna;Detalles e información relevante de Evento 2051;Lugar de Evento 2051;-12.094108207712;-77.0112041173012;event;2020-05-11;8;21
2052;Evento 2052;Concierto;Detalles e información relevante de Evento 2052;Lugar de Evento 2052;-12.0829504415503;-77.0078598557181;event;2020-12-08;23;23
2053;Evento 2053;Nocturna;Detalles e información relevante de Evento 2053;Lugar de Evento 2053;-12.0691522935662;-76.9845376722013;event;2020-12-22;12;18
2054;Evento 2054;Feria;Detalles e información relevante de Evento 2054;Lugar de Evento 2054;-12.0843116517829;-76.9675777978303;event;2020-12-15;3;23
2055;Evento 2055;Concierto;Detalles e información relevante de Evento 2055;Lugar de Evento 2055;-12.1060050156638;-76.97857074008;event;2020-06-01;13;14
2056;Evento 2056;Feria;Detalles e información relevante de Evento 2056;Lugar de Evento 2056;-12.0741433585187;-76.969350433341;event;2020-03-09;16;18
2057;Evento 2057;Feria;Detalles e información relevante de Evento 2057;Lugar de Evento 2057;-12.0708014665152;-77.0452736463595;event;2020-06-23;12;21
2058;Evento 2058;Nocturna;Detalles e información relevante de Evento 2058;Lugar de Evento 2058;-12.1142765221225;-77.0270903926585;event;2020-04-21;16;23
2059;Evento 2059;Feria;Detalles e información relevante de Evento 2059;Lugar de Evento 2059;-12.0657285674087;-76.9995078293485;event;2020-08-06;3;3
2060;Evento 2060;Feria;Detalles e información relevante de Evento 2060;Lugar de Evento 2060;-12.0969153276664;-77.0244972579356;event;2020-08-26;14;19
2061;Evento 2061;Nocturna;Detalles e información relevante de Evento 2061;Lugar de Evento 2061;-12.0658980457213;-76.983670634934;event;2020-10-05;20;21
2062;Evento 2062;Nocturna;Detalles e información relevante de Evento 2062;Lugar de Evento 2062;-12.1111929855332;-77.0256607387575;event;2020-06-27;11;17
2063;Evento 2063;Nocturna;Detalles e información relevante de Evento 2063;Lugar de Evento 2063;-12.0930219210328;-76.9827616979906;event;2020-09-01;2;13
2064;Evento 2064;Nocturna;Detalles e información relevante de Evento 2064;Lugar de Evento 2064;-12.1007948465209;-77.0365693814797;event;2020-07-08;18;21
2065;Evento 2065;Concierto;Detalles e información relevante de Evento 2065;Lugar de Evento 2065;-12.0911062526362;-77.0076952339975;event;2020-09-11;22;23
2066;Evento 2066;Concierto;Detalles e información relevante de Evento 2066;Lugar de Evento 2066;-12.1143603880142;-76.9821630718552;event;2020-06-16;3;4
2067;Evento 2067;Nocturna;Detalles e información relevante de Evento 2067;Lugar de Evento 2067;-12.0998788132884;-77.0243431632514;event;2020-07-20;5;22
2068;Evento 2068;Feria;Detalles e información relevante de Evento 2068;Lugar de Evento 2068;-12.0984104060594;-77.0229928479577;event;2020-08-06;7;17
2069;Evento 2069;Feria;Detalles e información relevante de Evento 2069;Lugar de Evento 2069;-12.075168510191;-77.0114478779513;event;2020-02-09;10;12
2070;Evento 2070;Feria;Detalles e información relevante de Evento 2070;Lugar de Evento 2070;-12.0955394772803;-76.9862993053864;event;2020-09-19;17;23
2071;Evento 2071;Concierto;Detalles e información relevante de Evento 2071;Lugar de Evento 2071;-12.0898276399494;-77.0268898084734;event;2020-10-06;22;23
2072;Evento 2072;Concierto;Detalles e información relevante de Evento 2072;Lugar de Evento 2072;-12.1137988878581;-77.0421941955505;event;2020-08-05;19;19
2073;Evento 2073;Concierto;Detalles e información relevante de Evento 2073;Lugar de Evento 2073;-12.1104197491267;-76.9952321941645;event;2020-05-14;12;23
2074;Evento 2074;Nocturna;Detalles e información relevante de Evento 2074;Lugar de Evento 2074;-12.1094126270451;-76.993844087892;event;2020-05-03;22;23
2075;Evento 2075;Feria;Detalles e información relevante de Evento 2075;Lugar de Evento 2075;-12.0967371599105;-76.9945666981951;event;2020-02-02;2;4
2076;Evento 2076;Concierto;Detalles e información relevante de Evento 2076;Lugar de Evento 2076;-12.0839425120244;-77.0517530398433;event;2020-09-13;1;12
2077;Evento 2077;Concierto;Detalles e información relevante de Evento 2077;Lugar de Evento 2077;-12.1073349270458;-77.0242209654891;event;2020-01-13;7;8
2078;Evento 2078;Nocturna;Detalles e información relevante de Evento 2078;Lugar de Evento 2078;-12.1011179080685;-77.0336851465238;event;2020-10-26;4;10
2079;Evento 2079;Concierto;Detalles e información relevante de Evento 2079;Lugar de Evento 2079;-12.110589169361;-76.9943535897015;event;2020-01-05;10;17
2080;Evento 2080;Nocturna;Detalles e información relevante de Evento 2080;Lugar de Evento 2080;-12.0659345720236;-76.9813414713313;event;2020-05-15;7;15
2081;Evento 2081;Concierto;Detalles e información relevante de Evento 2081;Lugar de Evento 2081;-12.113011815758;-77.0245448614749;event;2020-07-24;12;15
2082;Evento 2082;Nocturna;Detalles e información relevante de Evento 2082;Lugar de Evento 2082;-12.0947430714169;-77.0407536280778;event;2020-03-16;13;20
2083;Evento 2083;Nocturna;Detalles e información relevante de Evento 2083;Lugar de Evento 2083;-12.0917175178957;-76.9758832299517;event;2020-06-05;18;23
2084;Evento 2084;Feria;Detalles e información relevante de Evento 2084;Lugar de Evento 2084;-12.1143976844394;-77.0146810206619;event;2020-03-24;11;19
2085;Evento 2085;Concierto;Detalles e información relevante de Evento 2085;Lugar de Evento 2085;-12.1016844468701;-77.0368202575699;event;2020-03-29;0;11
2086;Evento 2086;Concierto;Detalles e información relevante de Evento 2086;Lugar de Evento 2086;-12.0655096536297;-76.9831324683511;event;2020-01-07;6;11
